"host_id","host_acceptance_rate","price","host_is_superhost"
18254321,50,200,"Not Superhost"
40490484,95,230,"Not Superhost"
9538192,0,156,"Not Superhost"
24516141,100,170,"Not Superhost"
531770234,0,104,"Not Superhost"
547546051,100,850,"Not Superhost"
81959456,60,95,"Not Superhost"
494371299,100,155,"Not Superhost"
76943965,100,158,"Not Superhost"
453519,63,77,"Not Superhost"
5259026,0,345,"Not Superhost"
183787653,100,525,"Not Superhost"
47139786,78,750,"Not Superhost"
571615601,100,321.5,"Not Superhost"
3261533,67,105,"Not Superhost"
37883321,39,84.3333333333333,"Not Superhost"
16929950,75,134,"Not Superhost"
1903758,33,334.5,"Not Superhost"
420263983,89,75,"Not Superhost"
14855509,100,142.333333333333,"Not Superhost"
354589401,100,311.571428571429,"Not Superhost"
37984527,98,164,"Not Superhost"
8993084,100,120,"Not Superhost"
376859071,100,158,"Not Superhost"
3624487,69,199.666666666667,"Not Superhost"
135192905,50,238,"Not Superhost"
145878384,100,100,"Not Superhost"
149929,100,91,"Not Superhost"
22283291,100,50,"Not Superhost"
110346349,0,58,"Not Superhost"
314978616,100,95,"Not Superhost"
144807057,0,140,"Not Superhost"
27673980,71,72.25,"Not Superhost"
39628195,100,151,"Not Superhost"
481334353,100,250,"Not Superhost"
530533440,99,379,"Not Superhost"
148697676,60,42,"Not Superhost"
480516328,64,83,"Not Superhost"
52647474,100,89,"Not Superhost"
13006166,100,180,"Not Superhost"
88352949,100,381.666666666667,"Not Superhost"
433146,95,260,"Not Superhost"
19802029,67,195,"Not Superhost"
104836016,50,53,"Not Superhost"
390730096,0,60,"Not Superhost"
3381805,100,79,"Not Superhost"
130314818,95,54.75,"Not Superhost"
447085439,100,89.5,"Not Superhost"
45093051,50,65.5,"Not Superhost"
391942286,97,87,"Not Superhost"
24088306,100,185,"Not Superhost"
556457632,100,826,"Not Superhost"
104395879,61,99,"Not Superhost"
7858405,100,260,"Not Superhost"
10191995,100,149,"Not Superhost"
156518698,50,102,"Not Superhost"
40120584,100,195,"Not Superhost"
45189946,0,200,"Not Superhost"
504205626,98,299,"Not Superhost"
434496280,25,91,"Not Superhost"
441032814,36,201,"Not Superhost"
289858949,88,122,"Not Superhost"
2715012,96,198.333333333333,"Not Superhost"
1524530,14,171.666666666667,"Not Superhost"
570404614,100,210,"Not Superhost"
8092286,90,159,"Not Superhost"
8117376,100,340,"Not Superhost"
416756899,58,176.75,"Not Superhost"
406193264,100,130.444444444444,"Not Superhost"
131379802,100,129,"Not Superhost"
9977688,100,416.666666666667,"Not Superhost"
577890272,0,189,"Not Superhost"
298018503,67,1171,"Not Superhost"
7133387,100,322,"Not Superhost"
145175291,75,110,"Not Superhost"
434692526,100,95,"Not Superhost"
50942578,67,310,"Not Superhost"
471023828,67,181,"Not Superhost"
521140111,75,159,"Not Superhost"
38294216,83,46.6666666666667,"Not Superhost"
410187199,69,112,"Not Superhost"
68571625,100,90,"Not Superhost"
169944714,33,210,"Not Superhost"
406915877,0,69,"Not Superhost"
214121850,63,69,"Not Superhost"
54454582,91,148.5,"Not Superhost"
36234811,100,154.75,"Not Superhost"
9532490,100,177.333333333333,"Not Superhost"
30593595,98,125,"Not Superhost"
48152036,100,115,"Not Superhost"
559446215,100,753.9,"Not Superhost"
493915241,100,100,"Not Superhost"
42814202,99,145.5,"Not Superhost"
141615596,100,47.5,"Not Superhost"
529449711,100,257,"Not Superhost"
439181612,100,100,"Not Superhost"
51524470,73,37,"Not Superhost"
66049051,100,190,"Not Superhost"
10149317,97,60.4545454545455,"Not Superhost"
150040002,25,75,"Not Superhost"
545604918,89,395.6,"Not Superhost"
1100494,60,75,"Not Superhost"
488793365,100,105.666666666667,"Not Superhost"
80333311,100,95,"Not Superhost"
150532585,100,198,"Not Superhost"
6990590,0,120,"Not Superhost"
305718497,100,125,"Not Superhost"
60163700,20,50,"Not Superhost"
261678262,83,103,"Not Superhost"
25839755,100,88,"Not Superhost"
504230901,94,125,"Not Superhost"
34861728,91,92.5,"Not Superhost"
8961647,100,193,"Not Superhost"
12851900,67,395,"Not Superhost"
312288,0,100,"Not Superhost"
430352020,89,185.666666666667,"Not Superhost"
110367811,73,150,"Not Superhost"
52062343,9,50,"Not Superhost"
324990686,0,99,"Not Superhost"
265651637,100,132,"Not Superhost"
144124452,0,52.5,"Not Superhost"
443331840,20,95,"Not Superhost"
418742053,100,322,"Not Superhost"
526029430,100,100,"Not Superhost"
36053172,100,78,"Not Superhost"
37718300,97,231,"Not Superhost"
6902927,87,63.5,"Not Superhost"
536833250,100,118,"Not Superhost"
542685293,100,118,"Not Superhost"
9553670,100,91.75,"Not Superhost"
299585706,0,89,"Not Superhost"
172889902,99,65,"Not Superhost"
14103991,83,37.6,"Not Superhost"
40711894,100,61,"Not Superhost"
15017590,100,81,"Not Superhost"
576905680,100,150,"Not Superhost"
501323440,98,88,"Not Superhost"
298205971,100,78.5,"Not Superhost"
1939376,50,47,"Not Superhost"
97084998,100,125,"Not Superhost"
384413290,100,96,"Not Superhost"
328405822,100,71,"Not Superhost"
465761406,100,111,"Not Superhost"
4310378,60,90,"Not Superhost"
2478424,100,120,"Not Superhost"
3672774,100,150,"Not Superhost"
411600910,88,160,"Not Superhost"
93382182,0,500,"Not Superhost"
306324544,0,70,"Not Superhost"
20614129,99,198,"Not Superhost"
535013029,94,111,"Not Superhost"
471864210,100,84,"Not Superhost"
462389696,100,47.5,"Not Superhost"
210746,100,96.6666666666667,"Not Superhost"
8288419,67,56.6666666666667,"Not Superhost"
66602200,100,125,"Not Superhost"
73510171,89,106,"Not Superhost"
466989452,100,64,"Not Superhost"
70959022,100,130,"Not Superhost"
131919589,100,77.3333333333333,"Not Superhost"
4417493,100,74,"Not Superhost"
510312814,99,110,"Not Superhost"
3769020,100,191,"Not Superhost"
137512725,80,77,"Not Superhost"
26856136,50,185,"Not Superhost"
170531,44,132,"Not Superhost"
412796426,98,65,"Not Superhost"
107939984,100,110,"Not Superhost"
1211067,100,69,"Not Superhost"
480306795,100,59,"Not Superhost"
538939606,0,40,"Not Superhost"
407939379,82,595,"Not Superhost"
484769346,100,225,"Not Superhost"
395283739,89,300,"Not Superhost"
75129591,100,144,"Not Superhost"
300913755,0,89,"Not Superhost"
198206886,93,100,"Not Superhost"
118905457,100,99.5,"Not Superhost"
1499484,73,175,"Not Superhost"
111187966,53,135,"Not Superhost"
112820798,100,200,"Not Superhost"
340427015,100,199,"Not Superhost"
30445086,78,165,"Not Superhost"
282610872,100,60,"Not Superhost"
199468878,50,45,"Not Superhost"
69794747,75,137,"Not Superhost"
80125146,98,145,"Not Superhost"
72811351,100,89,"Not Superhost"
507295042,100,180,"Not Superhost"
7645338,0,65,"Not Superhost"
102421207,95,189,"Not Superhost"
334611519,100,161,"Not Superhost"
3184487,100,175,"Not Superhost"
22769654,100,200,"Not Superhost"
115819396,100,40,"Not Superhost"
432221993,100,48,"Not Superhost"
199578818,67,48,"Not Superhost"
22541901,33,222,"Not Superhost"
550891473,67,96,"Not Superhost"
4147380,50,120,"Not Superhost"
233375830,91,186,"Not Superhost"
14049772,80,129,"Not Superhost"
529705004,100,90,"Not Superhost"
588091729,100,100,"Not Superhost"
699759,67,111,"Not Superhost"
182964421,97,169,"Not Superhost"
14796247,99,82.5,"Not Superhost"
394977252,67,98.3333333333333,"Not Superhost"
16478353,0,150,"Not Superhost"
203564743,100,137,"Not Superhost"
38604449,100,100,"Not Superhost"
430626948,60,150,"Not Superhost"
10981634,15,188,"Not Superhost"
45932638,0,250,"Not Superhost"
29279378,97,130,"Not Superhost"
57885474,100,164,"Not Superhost"
223032408,100,183,"Not Superhost"
28212095,93,147,"Not Superhost"
103638148,83,114,"Not Superhost"
16212001,100,250,"Not Superhost"
441036942,100,84,"Not Superhost"
12145783,98,300,"Not Superhost"
19143974,100,72,"Not Superhost"
47577415,0,45,"Not Superhost"
176001804,98,190,"Not Superhost"
89351775,80,95,"Not Superhost"
7478124,98,579,"Not Superhost"
335920793,100,125,"Not Superhost"
22916092,86,336,"Not Superhost"
53051331,100,55,"Not Superhost"
3538173,84,96,"Not Superhost"
485939496,99,191,"Not Superhost"
174291183,78,89.3333333333333,"Not Superhost"
115057851,100,108.5,"Not Superhost"
229087746,99,124.666666666667,"Not Superhost"
10451389,20,81,"Not Superhost"
99216670,72,259,"Not Superhost"
40619768,97,85,"Not Superhost"
23018972,58,204,"Not Superhost"
655450,67,108,"Not Superhost"
672131,67,115,"Not Superhost"
192747450,92,152.666666666667,"Not Superhost"
161514941,100,41,"Not Superhost"
333971266,0,47,"Not Superhost"
314410176,87,281.333333333333,"Not Superhost"
178008911,100,150,"Not Superhost"
148746110,100,225,"Not Superhost"
150440720,100,250,"Not Superhost"
533140865,95,250,"Not Superhost"
912400,100,181,"Not Superhost"
108356654,100,263,"Not Superhost"
10777266,46,264,"Not Superhost"
163374912,100,55,"Not Superhost"
233534153,88,190,"Not Superhost"
9013566,100,150,"Not Superhost"
373729963,84,60,"Not Superhost"
17051201,67,562.5,"Not Superhost"
2051075,100,160,"Not Superhost"
108699045,44,262.5,"Not Superhost"
8902883,80,100,"Not Superhost"
41704677,100,75,"Not Superhost"
14736455,27,82,"Not Superhost"
185013240,94,30,"Not Superhost"
88566861,96,403.5,"Not Superhost"
568408945,77,77,"Not Superhost"
37267657,100,61.6666666666667,"Not Superhost"
517056937,100,200,"Not Superhost"
75034279,100,81,"Not Superhost"
399570424,100,100,"Not Superhost"
215407308,100,37,"Not Superhost"
382582503,100,86,"Not Superhost"
225322104,100,150,"Not Superhost"
19591194,100,300,"Not Superhost"
210547384,91,217,"Not Superhost"
279906986,91,51,"Not Superhost"
130074377,100,58.8,"Not Superhost"
10384087,100,153,"Not Superhost"
7377007,0,180,"Not Superhost"
4907227,100,58,"Not Superhost"
54832948,7,99,"Not Superhost"
5242693,0,45,"Not Superhost"
479833121,86,165,"Not Superhost"
4373699,100,300,"Not Superhost"
91851098,98,480.5,"Not Superhost"
5188582,88,108,"Not Superhost"
33138912,100,200,"Not Superhost"
18957069,60,150,"Not Superhost"
52970439,100,90,"Not Superhost"
16865342,50,70,"Not Superhost"
1445298,50,84,"Not Superhost"
3173002,0,210,"Not Superhost"
8857591,100,148,"Not Superhost"
304434,88,110,"Not Superhost"
242190013,100,83,"Not Superhost"
2938381,100,196,"Not Superhost"
134360204,0,60,"Not Superhost"
454771905,80,85,"Not Superhost"
422296685,100,104,"Not Superhost"
3259274,100,145,"Not Superhost"
4148248,100,123,"Not Superhost"
2242913,98,95,"Not Superhost"
191063355,100,500,"Not Superhost"
12845282,100,130,"Not Superhost"
4414774,100,202,"Not Superhost"
466358180,99,370,"Not Superhost"
150565606,100,70.5,"Not Superhost"
184912193,73,88,"Not Superhost"
89483556,100,1429,"Not Superhost"
22625448,29,200,"Not Superhost"
50523735,100,119,"Not Superhost"
1908606,100,65,"Not Superhost"
158092208,100,150,"Not Superhost"
121822,100,209,"Not Superhost"
28779108,50,130,"Not Superhost"
3641421,100,180,"Not Superhost"
28316637,93,253,"Not Superhost"
393283611,100,163,"Not Superhost"
519182493,80,55,"Not Superhost"
6918423,100,222,"Not Superhost"
352422868,67,93,"Not Superhost"
186100463,97,145,"Not Superhost"
50912,50,207,"Not Superhost"
16795188,0,180,"Not Superhost"
56710089,47,199,"Not Superhost"
28827640,62,322.5,"Not Superhost"
556464339,99,150,"Not Superhost"
8852676,100,145,"Not Superhost"
11196496,96,250,"Not Superhost"
2329909,98,330,"Not Superhost"
553206339,100,113,"Not Superhost"
191014897,19,150,"Not Superhost"
26024758,100,95,"Not Superhost"
300100179,100,175,"Not Superhost"
507178134,58,80,"Not Superhost"
13004989,100,895,"Not Superhost"
65671256,98,66.6666666666667,"Not Superhost"
144688687,59,152.5,"Not Superhost"
544242805,100,177,"Not Superhost"
219931262,82,187,"Not Superhost"
447394100,78,150,"Not Superhost"
374968989,99,99,"Not Superhost"
386199612,65,250,"Not Superhost"
566000292,100,53,"Not Superhost"
4027787,33,470,"Not Superhost"
109016966,86,103.333333333333,"Not Superhost"
490699153,85,160,"Not Superhost"
396548417,98,166,"Not Superhost"
163576102,33,66,"Not Superhost"
432495159,100,246.5,"Not Superhost"
421108181,100,350,"Not Superhost"
72704510,100,101.5,"Not Superhost"
184472924,100,235,"Not Superhost"
187648135,100,40,"Not Superhost"
21979970,100,100,"Not Superhost"
3274376,80,286,"Not Superhost"
331715199,0,103,"Not Superhost"
151124394,41,40,"Not Superhost"
451261962,0,175,"Not Superhost"
43271057,100,148,"Not Superhost"
304149311,100,350,"Not Superhost"
7614595,25,46,"Not Superhost"
99665421,100,88,"Not Superhost"
565603675,100,60,"Not Superhost"
44971945,100,48,"Not Superhost"
143217239,100,116,"Not Superhost"
44262594,100,75,"Not Superhost"
403218932,75,125,"Not Superhost"
87036856,67,75,"Not Superhost"
21506619,100,98,"Not Superhost"
323986499,0,173,"Not Superhost"
110049608,100,156,"Not Superhost"
235302401,100,100,"Not Superhost"
6323006,91,140,"Not Superhost"
550857759,100,203,"Not Superhost"
484691150,95,49,"Not Superhost"
35177627,100,100,"Not Superhost"
109479467,100,56,"Not Superhost"
57865986,100,255,"Not Superhost"
39875238,82,121,"Not Superhost"
128466802,88,90,"Not Superhost"
117675375,100,50,"Not Superhost"
31487349,93,195,"Not Superhost"
396362260,100,85,"Not Superhost"
30267389,50,72,"Not Superhost"
275337720,100,164,"Not Superhost"
75547780,100,166,"Not Superhost"
91393358,100,130,"Not Superhost"
80789850,63,86,"Not Superhost"
4180621,100,109,"Not Superhost"
144600637,100,150,"Not Superhost"
402317081,85,132.6,"Not Superhost"
16003147,50,105,"Not Superhost"
273971514,100,139.5,"Not Superhost"
194196062,100,118.5,"Not Superhost"
494085113,88,122,"Not Superhost"
154215237,67,181,"Not Superhost"
152268277,100,275,"Not Superhost"
456940606,100,124,"Not Superhost"
385129361,73,98.4666666666667,"Not Superhost"
84330585,27,99,"Not Superhost"
244544373,75,75,"Not Superhost"
4372934,0,379,"Not Superhost"
74822306,86,168,"Not Superhost"
500973489,100,115,"Not Superhost"
497773664,100,220,"Not Superhost"
207208480,100,145,"Not Superhost"
250124566,100,142,"Not Superhost"
259063599,86,58,"Not Superhost"
230552803,93,90,"Not Superhost"
36815239,65,85,"Not Superhost"
533882925,100,347,"Not Superhost"
113558977,0,38,"Not Superhost"
415121156,100,220,"Not Superhost"
271275048,100,116.066666666667,"Not Superhost"
19679637,100,80,"Not Superhost"
16677326,100,152,"Not Superhost"
416381658,86,64,"Not Superhost"
20562103,89,100,"Not Superhost"
6770631,100,196.333333333333,"Not Superhost"
119441,44,85,"Not Superhost"
346592400,100,126,"Not Superhost"
1939708,75,180,"Not Superhost"
91169920,71,215,"Not Superhost"
23789523,50,104,"Not Superhost"
260537,83,141.333333333333,"Not Superhost"
25481333,100,222,"Not Superhost"
325862,67,251,"Not Superhost"
24477978,0,95,"Not Superhost"
64837317,100,140,"Not Superhost"
457875,0,180,"Not Superhost"
475127789,100,62.5,"Not Superhost"
12797693,50,125,"Not Superhost"
1469036,89,97.5,"Not Superhost"
441657267,85,232,"Not Superhost"
12638872,100,95,"Not Superhost"
3806282,100,145,"Not Superhost"
517167221,92,160,"Not Superhost"
8977158,98,375,"Not Superhost"
5376008,100,181,"Not Superhost"
15681707,100,150,"Not Superhost"
37058836,100,194,"Not Superhost"
3864301,0,125.666666666667,"Not Superhost"
175529225,89,225,"Not Superhost"
219313,100,128,"Not Superhost"
8281317,67,500,"Not Superhost"
2572253,50,509,"Not Superhost"
128237188,100,65,"Not Superhost"
577550518,100,193.5,"Not Superhost"
28752891,95,307,"Not Superhost"
454599559,100,94,"Not Superhost"
252034303,100,185,"Not Superhost"
48713620,50,165,"Not Superhost"
393692728,33,196,"Not Superhost"
480486864,100,120,"Not Superhost"
266577166,99,56,"Not Superhost"
4233005,0,245,"Not Superhost"
54283244,100,193,"Not Superhost"
965061,80,285,"Not Superhost"
364376879,100,225,"Not Superhost"
21400222,0,190,"Not Superhost"
7450345,0,150,"Not Superhost"
27815308,82,149,"Not Superhost"
37190789,99,755,"Not Superhost"
211106440,100,370,"Not Superhost"
4834187,100,280,"Not Superhost"
41733161,0,165,"Not Superhost"
9757948,75,200,"Not Superhost"
217432173,92,319,"Not Superhost"
146776990,84,40.75,"Not Superhost"
146271052,100,150,"Not Superhost"
16523946,100,200,"Not Superhost"
565965239,100,200,"Not Superhost"
185784030,99,378.5,"Not Superhost"
10312167,99,370.333333333333,"Not Superhost"
2903063,93,119,"Not Superhost"
350734391,100,90,"Not Superhost"
2544216,47,212,"Not Superhost"
571755779,92,604,"Not Superhost"
5503926,100,400,"Not Superhost"
490628688,91,122,"Not Superhost"
236422290,100,90,"Not Superhost"
11307072,100,200,"Not Superhost"
429826037,100,180,"Not Superhost"
130030703,95,116.666666666667,"Not Superhost"
100809424,95,82,"Not Superhost"
3472283,99,205.5,"Not Superhost"
97808036,0,900,"Not Superhost"
49164956,87,53,"Not Superhost"
25233493,97,217,"Not Superhost"
6142196,0,200,"Not Superhost"
10507315,100,68,"Not Superhost"
10711342,100,300,"Not Superhost"
105130665,100,238,"Not Superhost"
24827822,0,500,"Not Superhost"
27382789,0,122.5,"Not Superhost"
432036690,100,280,"Not Superhost"
67118749,89,215,"Not Superhost"
506100355,100,93.5,"Not Superhost"
452781216,100,179,"Not Superhost"
60542135,99,189,"Not Superhost"
14961638,100,230,"Not Superhost"
504484716,0,100,"Not Superhost"
5785240,75,120,"Not Superhost"
43438475,73,236.333333333333,"Not Superhost"
146258,100,463,"Not Superhost"
66926,99,150,"Not Superhost"
492261278,100,89,"Not Superhost"
490325647,0,180,"Not Superhost"
433622516,90,79,"Not Superhost"
92498719,100,175,"Not Superhost"
576567855,96,664,"Not Superhost"
20052489,100,204,"Not Superhost"
1410714,33,80,"Not Superhost"
